Product ID,Description,price,Category
5163,All Ages,12.8,American Punk
5164,...And Out Come The Wolves,12.15,American Punk
5165,Punk-O-Rama,10.42,Hardcore
5166,Heavy Petting Zoo,12.95,Punk
5167,Offspring,22.99,American Punk
5168,Dance With Me,11.19,American Alternative
5169,Life on a Plate,12.74,Punk
5170,Esteem Driven Engine,24.95,Punk
5171,Everything Sucks,12.53,American Alternative
5172,Punk-O-Rama 2,7.98,American Alternative
5173,Full Circle,19.99,Punk
5174,For Monkeys,8.29,Punk
5175,Thicker Than Water,12.95,American Alternative
5176,So Long &amp; Thanks for All the Shoes,12.75,Punk
5177,We the People,16.57,Electronica
5178,Heart of a Gypsy,8.99,Jazz Fusion
5179,Cuchama,24.18,Jazz Fusion
5180,Passion &amp; Grace,24.18,Meditation
5181,Guitar Odyssey,24.18,Meditation
5182,The Music of the Grand Canyon,13.57,Jazz
5183,Dream Spiral,11.88,Jazz
5184,Edge of Forever,14.99,Jazz
5185,Sweet Return,17.24,Jazz
5186,In the Enchanted Garden,16.51,Jazz
5187,Chrysalis,16.76,Meditation
5188,O'r Mabinogi,8.91,Meditation
5189,Doot Doot,9.99,New Wave
5190,In a Chamber/Between Two Words,14.99,New Wave
5191,20/20 / Look Out,21.56,New Wave
5192,Edge of Christmas,25.73,New Wave
5193,MEN without HATS Collection,15.74,New Wave
5194,Peace On Earth / Little Drummer Boy,7.0,Alternative Rock
5195,Pulp Surfin,0.0,New Wave
5196,Cucamonga,11.88,Alternative Rock
5197,100 Tears: Tribute to the Cure,8.99,Goth
5198,Initial Command,17.5,Alt Industrial
5199,Bread &amp; Jam for Frances,16.13,Alt Industrial
5200,Don't Be Afraid,5.99,Industrial Dance
5201,Exiles,8.99,Pop
5202,"Keys to Ascension, Vol. 2--- 2 cd set",14.59,Album-Oriented Rock (AOR)
5203,Golden Years 69-71,28.36,Proto Punk
5204,Drama of Exile,8.91,Proto Punk
5205,Songs of Praise,19.73,Hardcore
5206,Media Blitz,8.99,American Alternative
5207,Iron Mask,7.99,Goth
5208,Radio-Activity,9.49,Krautrock
5209,Burn Baby Burn,8.91,Alt Industrial
5210,The Rage of Angels,14.57,Goth
5211,Serpentine Gallery,8.99,Goth
5212,Furnace,16.69,Alt Industrial
5213,Odyssey of the Mind,31.32,American Alternative
5214,"Shrieks, Laments, and Anguished Cries",17.15,Goth
5215,Decoder,7.99,Alt Industrial
5216,State of Mind,8.99,Alt Industrial
5217,Celestial Ocean,23.43,Krautrock
5218,Stone Tower,9.88,Ambient Pop
5219,Morpheus,9.88,Ambient Pop
5220,Syrophenikan,10.74,Ambient Pop
5221,Praise the Lard,31.96,Alt Industrial
5222,When the Bough Breaks,14.1,Pop
5223,Complete Works for Piano &amp; Orchestra,12.72,Chamber Music
5224,Works for Piano &amp; Orchestra,10.98,Concertos
5225,Ravel: Complete Music for Solo Piano,15.98,Character Pieces
5226,"Beethoven: Piano Sonatas, Vol.1",10.98,Sonatinas
5227,"Beethoven: Piano Sonatas, Vol.2",15.98,Sonatinas
5228,Symphonies,10.98,Symphonies
5229,Invisible City of Kitezh,12.64,Concertos
5230,Plays Chopin &amp; Debussy,10.98,Chamber Music
5231,Plays Liszt,10.98,Concertos
5232,300 Years of Guitar Masterpieces,15.24,Chamber Music
5233,Deutsche Messe: 6 Latin Masses,16.25,Classical
5234,Novaes Chopin,15.51,Etudes
5235,Music for Glass Harmonica,6.78,Chamber Music
5236,The Art of Ivry Gitlis,19.52,Chamber Music
5237,Horenstein Conducts Mahler Symphony No. 1 / Bruckner Symphony No. 9,13.98,Symphonies
5238,Mahler: Symphony 9 and Kindertotenlieder / Norman Foster / Jascha Horenstein (2 CDs),0.0,Symphonies
5239,Hans Rosbaud Conducts Mahler: Das Lied von der Erde / Bruckner: Symphony No. 7,8.9,Symphonies
5240,Handel - Messiah / Baird &middot; Lane &middot; Price &middot; Deas &middot; Ama Deus Ens. &middot; Radu,14.5,Classical
5241,Mass in B Minor,10.58,Classical
5242,It Remains to Be Seen,17.38,Pop & Contemporary
5243,Mississippi Mass Choir - Greatest Hits,9.0,Christian
5244,Misty Blue,16.81,Pop
5245,"The Best Of Johnnie Taylor On Malaco, Vol. 1",9.0,Blues
5246,Bad Reputation,9.49,Punk
5247,Glorious Results of a Misspent Youth,7.99,Album-Oriented Rock (AOR)
5248,Hanging in the Balance,20.29,Thrash & Speed Metal
5249,Black Vinyl Shoes,17.92,Alternative Rock
5250,Beat &amp; Torn,14.86,New Wave
5251,Shoes Best,22.06,New Wave
5252,Present Tense / Tongue Twister,18.15,New Wave
5253,Quark Strangeness and Charm,16.49,Psychedelic Rock
5254,Zones,8.99,Metal
5255,Cyclone,3.87,Electronica
5256,Force Majeure,3.87,Electronica
5257,Islands,12.74,Pop
5258,Alien 4,0.0,Psychedelic Rock
5259,Beyond the Beatles 1964-1966,14.99,British Invasion
5260,Sonic Attack,22.49,Metal
5261,Night Flight,19.06,British Metal
5262,Church of Hawkwind,25.96,Metal
5263,Warrior on the Edge of Time,29.53,Progressive Rock
5264,High Stakes &amp; Dangerous Men,11.7,Album-Oriented Rock (AOR)
5265,Let's Get Together,5.99,Disney
5266,Beauty And The Beast: Original Motion Picture Soundtrack,19.99,Musicals
5267,The Lion King (1997 Original Broadway Cast),12.0,Musicals
5268,Disney Silly Songs: 20 Simply Super Singable Silly Songs,5.0,Disney
5269,The Lion King: Original Motion Picture Soundtrack,14.99,Musicals
5270,Disney's Hercules: An Original Walt Disney Records Soundtrack,17.98,Musicals
5271,"Classic Disney, Vol. 1: 60 Years of Musical Magic",24.89,Musicals
5272,"Classic Disney, Vol. 2: 60 Years of Musical Magic",23.15,Musicals
5273,Dog Songs: Celebrating 101 Dalmatians,9.98,Disney
5274,Rhythm of the Pride Lands: Music Inspired by Disney's The Lion King,22.89,Children's Music
5275,Pocahontas: An Original Walt Disney Records Soundtrack,16.12,Musicals
5276,Toy Story: An Original Walt Disney Records Soundtrack,28.9,Singer-Songwriters
5277,Oliver And Company: An Original Walt Disney Records Soundtrack,9.96,Musicals
5278,The Hunchback Of Notre Dame: An Original Walt Disney Records Soundtrack,19.25,Musicals
5279,"Disney's Princess Collection: The Music of Hopes, Dreams and Happy Endings",5.99,Musicals
5280,The Best of Country Sing the Best of Disney,37.49,Disney
5281,Disney's Music From The Park,38.95,American Alternative
5282,The Little Mermaid: Original Motion Picture Soundtrack,14.99,Musicals
5283,Walt Disney's Snow White And The Seven Dwarfs: Classic Soundtrack Series,10.49,Musicals
5284,Walt Disney's Fantasia,5.89,Disney
5285,"Walt Disney Records : Children's Favorite Songs, Vol. 1 : 25 Classic Tunes",16.2,Disney
5286,Aladdin: Original Motion Picture Soundtrack,14.99,Musicals
5287,Disney's Beauty And The Beast: Original Broadway Cast Recording,15.18,Musicals
5288,Hear Nothing See Not,12.56,British Punk
5289,Don Carlo,0.0,Classical
5290,Ettore Bastianini in Recital,0.0,Classical
5291,Ambient Collection,13.98,New Wave
5292,In No Sense Nonsense,6.98,New Wave
5293,Phantasmagoria,14.49,Goth
5294,Only Rock'N Roll: 1960-1964 (Series),12.98,Doo Wop
5295,Notes From the Underground,10.66,Hardcore & Punk
5296,Uptown for Life,9.79,Bebop
5297,Solja Stories,9.49,Pop
5298,Round 2,13.69,Blues
5299,The Original Debut Album,13.34,Blues
5300,The Very Best of the Softones,13.88,Dance & Electronic
5301,Spyro Gyra-Best Of,15.75,Jazz Fusion
5302,Freetime,13.17,Jazz Fusion
5303,Catching The Sun,13.07,Jazz Fusion
5304,Spyro Gyra,13.36,Jazz Fusion
5305,Carnaval,13.37,Jazz Fusion
5306,Incognito,11.16,Jazz Fusion
5307,Alternating Currents,13.36,Jazz Fusion
5308,Breakout,12.48,Jazz Fusion
5309,Access All Areas,13.03,Jazz Fusion
5310,Morning Dance,13.07,Jazz Fusion
5311,Stylistics-Best Of,18.18,Blues
5312,Garbage,11.88,Shoegazing
5313,Revival,13.37,Alternative Rock
5314,Passion Dance,17.02,Jazz
5315,Mirage,8.99,Krautrock
5316,Moondawn,8.99,Krautrock
5317,Picture Music,31.11,Krautrock
5318,Die Losung,27.04,Krautrock
5319,Irrlicht,8.99,Krautrock
5320,Live in Vienna,8.99,British Invasion
5321,X,8.99,Krautrock
5322,Beethoven: Symphony 9 in D Minor,3.96,CDs & Vinyl
5323,Charles-Valentin Alkan: Concerto For Solo Piano,14.4,Chamber Music
5324,Beethoven: Symphony No. 9 ~ The Lucerne Festival,17.8,Symphonies
5325,Chopin - Etudes For Piano Opp. 10 &amp; 25 - Juana Zayas,8.99,Chamber Music
5326,"Toscanini: The April 4, 1954 Final Concert",17.39,Symphonies
5327,Caught In The Act (2 Albums on 1 CD),8.66,Traditional Vocal Pop
5328,The Seeds,12.28,Alternative Rock
5329,The Best Of Joe &amp; Eddie,12.76,Pop & Contemporary
5330,Greatest Hits of Petula Clark,44.99,Traditional Vocal Pop
5331,Passion,8.91,Album-Oriented Rock (AOR)
5332,Live And Kickin',12.93,Album-Oriented Rock (AOR)
5333,Only The Strong Survive,13.02,Pop
5334,The Best of Gamma,20.17,Album-Oriented Rock (AOR)
5335,Out Of This World,14.98,Broadway & Vocalists
5336,Best of Trini Lopez,11.99,Traditional Pop
5337,Love Peace &amp; Happiness: Live in Fillmore,7.2,Blues
5338,Surfing,9.49,Oldies
5339,Wild Again,18.58,Oldies
5340,"Star Trek: Original Television Soundtrack (The Cage, Where No Man Has Gone Before)",13.07,Pop
5341,Star Trek: Sound Effects From The Original TV Soundtrack,13.73,Pop
5342,"Hellbound: Hellraiser II - Original Motion Picture Soundtrack, Also Features Music From The Film &quot;Highpoint&quot;",26.73,Pop
5343,Star Trek III: The Search For Spock - Original Motion Picture Soundtrack,29.99,Pop
5344,"Star Trek: Original Television Soundtrack, Volume Two (The Doomsday Machine, Amok Time)",14.98,Pop
5345,"Star Trek - The Next Generation: Music From The Original Television Soundtrack, Volume Two (The Best Of Both Worlds)",13.03,Pop
5346,The Outer Limits: Original Television Soundtrack (1963-65 Television Series),49.99,Pop
5347,Hellraiser III: Hell On Earth - Original Motion Picture Soundtrack,11.22,Pop
5348,Quantum Leap: Music From The Television Series,14.98,Pop
5349,Victor/Victoria: Original Soundtrack Recording (1982 Film),16.99,Musicals
5350,Star Trek Generations: Original Motion Picture Soundtrack,7.59,Pop
5351,Ladyhawke: Original Motion Picture Soundtrack,58.99,Album-Oriented Rock (AOR)
5352,Forever Knight: Original Television Soundtrack,14.98,Pop
5353,Star Trek: First Contact (Original Soundtrack),11.93,Metal
5354,The Best Of Star Trek: 30th Anniversary Special! Original TV Soundtrack [Enhanced CD],7.87,Pop
5355,Live At Butler University,15.22,Traditional Vocal Pop
5356,Songs of a Dead Dreamer,14.25,Alternative Rock
5357,Trip Tease,13.99,Alternative Rock
5358,Mahler: Symphony No. 3 In D Minor - Horenstein,22.45,Symphonies
5359,Gustav Mahler: Symphony No. 1,72.99,Symphonies
5360,Herrmann: Wuthering Heights (Complete Opera),17.29,Classical
5361,So in Love,12.58,Bebop
5362,Excusez-Moi,7.99,Jazz Fusion
5363,Collection,11.98,Jazz Fusion
5364,Heart of Mine,8.99,Vocal Jazz
5365,What You Won't Do for Love,8.91,Smooth Jazz
5366,Where Is Love,11.59,Vocal Jazz
5367,Blue Condition,12.85,Traditional Vocal Pop
5368,Failure,15.98,Alternative Rock
5369,Prazision LP,16.37,Indie Rock
5370,The Ballasted Orchestra,14.84,Indie Rock
5371,Gravitational Pull Vs the Des,16.98,Indie Rock
5372,Live at Max's Kansas City 79,13.43,American Punk
5373,Bad Brains [Vinyl],16.99,American Alternative
5374,Sacred System: Chapter Two,13.72,Alternative Rock
5375,Babes In Arms,13.53,American Alternative
5376,Power Plant,6.99,Alternative Rock
5377,"The Enchanted Isles: Harp Music of Ireland, Scotland, England and Wales",15.36,Chamber Music
5378,On the Banks of Helicon: Early Music of Scotland,8.99,Chamber Music
5379,Watkins Ale: Music of the English Renaissance,33.64,Chamber Music
5380,The Art of the Bawdy Song,17.87,Chamber Music
5381,Jongen: Symphonie Concertante for Organ &amp; Orchestra / Saint-Saens: Symphony No. 3- Organ,18.68,Chamber Music
5382,Brutality &amp; Bloodshed for All,14.26,American Alternative
5383,Best of O Records 2,16.51,New Wave
5384,Best of Enjoy,16.96,Electronica
5385,The Best Of Voyage,16.72,Blues
5386,The Best of Claudja Barry,10.98,Disco
5387,Best of,16.78,New Wave
5388,The Best of Divine: Native Love,14.5,Disco
5389,Rock Your Baby: Best of,16.78,Disco
5390,Let Them Dance: The Best of,17.8,Disco
5391,You're My Everything: Best of,16.86,Blues
5392,I Love to Love,17.1,Disco
5393,Best Of: Where Is My Man,16.43,Classic Vocalists
5394,Color My Love: Best of,16.7,Dance & Electronic
5395,Let's Fly Away,15.9,Blues
5396,Roni Griffith,15.83,Dance & Electronic
5397,From Beginning to End,15.64,Blues
5398,9 Symphonies,9.0,Symphonies
5399,Symphony 13,11.43,Symphonies
5400,Feldman: Piano and Orchestra; Flute and Orchestra; Oboe and Orchestra; Cello and Orchestra,18.73,Concertos
5401,The Magnificnet Seven,13.55,Easy Listening
5402,El Cid,28.78,Pop
5403,It's So Hard To Tell Who's Going To Love You The Best,7.99,Blues
5404,Miss America,8.99,Contemporary Folk
5405,East Asheville Hardware,8.99,Contemporary Folk
5406,Diary of a Mod Housewife,16.69,Alternative Rock
5407,Drifter,12.82,Nashville Sound
5408,All Together Now,23.96,Album-Oriented Rock (AOR)
5409,Club Ninja,7.99,Album-Oriented Rock (AOR)
5410,D-I-V-O-R-C-E,7.19,Nashville Sound
5411,"WWF: The Music, Vol. 2",14.99,Metal
5412,"Same Train, A Different Time: Songs Of Jimmie Rodgers",9.49,Bakersfield Sound
5413,Roast Fish Collie Weed &amp; Corn Bread,13.22,Pop
5414,Heart of the Congos,9.49,Dub
5415,Let's Take It to the Stage,16.02,Blues
5416,Tales of Kidd Funkadelic,16.02,Psychedelic Rock
5417,Standing on the Verge,16.08,Blues
5418,Live at the Beverly Theatre in Hollywood,19.07,Blues
5419,Music for Your Mother,25.83,Psychedelic Rock
5420,Funkadelic,18.02,CDs & Vinyl
5421,Free Your Mind...And Your Ass Will Follow,15.36,Blues
5422,Maggot Brain,18.43,Blues
5423,Pain,23.5,Blues
5424,America Eats It's Own Young,24.42,Blues
5425,Cosmic Slop,12.99,Blues
5426,Elly Ameling ~ Schubert &middot; Schumann: Songs / Lieder,10.17,Classical
5427,Hildegard von Bingen: Canticles of Ecstasy,12.48,Chamber Music
5428,Spanish Dances,10.99,Chamber Music
5429,Best Before,7.99,British Punk
5430,Eye,7.92,Punk
5431,Yes Sir I Will,10.99,Hardcore
5432,Penis Envy,7.99,Hardcore
5433,Stations of the Crass,7.99,Hardcore
5434,Feeding of the 5000,7.99,Hardcore
5435,Oh Happy Day,6.99,Pop & Contemporary
5436,These Eyes,6.41,Album-Oriented Rock (AOR)
5437,Transformer,4.5,Proto Punk
5438,Why Do Fools Fall in Love,6.97,Blues
5439,Private Eyes,3.99,New Wave
5440,New World in the Morning,7.28,Traditional Vocal Pop
5441,I Believe,7.44,Country & Bluegrass
5442,Windsong,7.27,Today's Country
5443,Parachute,11.98,American Alternative
5444,Meowy Christmas,42.79,Classic Rock
5445,Here Comes Santa Claws,15.8,Classic Rock
5446,Real Kids,13.21,American Punk
5447,Lost Recordings,16.99,Classic Big Band
5448,Culture,8.91,Ambient
5449,Mama's Bad Boy,24.25,Blues
5450,Lesson to Be Learned,8.99,Blues
5451,New Jim Jones,16.22,Pop Metal
5452,Ruthless By Law,8.99,Pop
5453,I Hate You with a Passion,15.63,Pop Metal
5454,Carnival of Carnage,9.49,Alternative Rock
5455,Beverly Kills 50187,13.27,Metal
5456,Ringmaster,9.49,Alternative Rock
5457,Terror Wheel,5.34,Alternative Rock
5458,Tunnel of Love,15.01,Pop Metal
5459,Dance Music of the High Renaissance,11.44,Dances
5460,Singing in the Rain,16.0,Traditional Blues
5461,Moby,13.48,Electronica
5462,Ambient,13.57,Ambient
5463,Woob 1194,8.99,Ambient
5464,Rare: Collected B-Sides,14.22,Alternative Rock
5465,Cacophny,14.23,British Punk
5466,Ep's of Rp,11.65,British Punk
5467,Death Church,15.03,British Punk
5468,Kirk Franklin &amp; The Family,25.0,Christian
5469,Jack Jones Sings Michel Legrand,7.38,Traditional Vocal Pop
5470,Echoes of Nature: Ocean Waves,8.37,Meditation
5471,Echoes of Nature: Morning Songbirds,7.98,Meditation
5472,Echoes of Nature: Thunderstorm,8.37,Meditation
5473,Echoes of Nature: Frog Chorus,8.37,Meditation
5474,Andy Williams - Greatest Hits,6.62,Musicals
5475,Christmas with Glen Campbell,8.37,Nashville Sound
5476,Echoes Of Nature: Humpback Whales,8.37,Meditation
5477,Christmas Through the Years,9.04,Musicals
5478,A Christmas Together,2.99,Children's Music
5479,Planets Op 32,5.66,Concertos
5480,Lost in Meditation: Meditative Gregorian Chants,8.37,Classical
5481,Lost in Meditation: Meditative Gregorian Chants,8.37,Classical
5482,Gregorian Chants: The Best of the Benedictine Monks of St. Michael's,8.37,Classical
5483,Music From Hungary,15.0,Euro Pop
5484,Mariachi From Mexico,7.99,Mariachi
5485,Country Christmas,6.03,Classic Country
5486,In the Christmas Mood,14.99,Christmas
5487,"Merry Christmas From Pat Boone, Vikki Carr, Tony Orlando and Debbie Reynolds",4.0,Traditional Vocal Pop
5488,Six String Santa: Christmas Guitar Dreams,8.37,Christmas
5489,Masters of Classical Music 1-10,2.19,Mazurkas
5490,Beethoven Collection 1-5: Symphonies 1-9,9.49,Symphonies
5491,Symphonies 1-9,0.0,Symphonies
5492,"Hasse - Cleofide / Kirkby, Mellon, Wong, Ragin, Visse, Cordier, Cappella Coloniensis, Christie",28.28,Classical
5493,Golden Cockerel,11.64,Classical
5494,Beneath The Skin,9.99,Goth & Industrial
5495,DJ Play My Blues,33.96,Contemporary Blues
5496,Breaking Out,8.99,Contemporary Blues
5497,Aglio e Olio EP - 8 track CD,10.98,Hardcore
5498,Butter,9.49,Indie Rock
5499,Burn Berlin Burn,7.99,Alternative Rock
5500,Stereopathic Soulmanure,11.23,Indie Rock
5501,Leontyne Price in Concert,13.98,Classical
5502,Die Zauberflote 1959,15.76,Classical
5503,Les Pecheurs De Perles 1959,19.51,Classical
5504,Verdi: Il Trovatore,29.99,Classical
5505,Bellini - Norma / Maria Callas,14.1,Classical
5506,"Strauss: Elektra (Richard Kraus, Chor und Symphonieorchester des WDRS, Koln, 1953)",18.13,Symphonies
5507,"Bellini - I Capuleti e I Montecchi / Scotto, Aragall, Pavarotti",17.1,Classical
5508,"Cherubini: Medea (Dallas, 6 November 1958)",14.78,Classical
5509,Norma,0.0,Classical
5510,"Bellini - Norma / Sutherland, Tourangeau, Bonynge",0.0,Classical
5511,Mozart: Don Giovanni,8.99,Classical
5512,Meyerbeer: Gli Ugonotti (Les Huguenots)- Teatro alla Scala,23.62,Classical
5513,Wagner: Der Ring des Nibelungen (1953),28.07,Classical
5514,Redneck Jazz,19.04,Neotraditional
5515,Scientist Rids The World Of The Evil Curse Of The Vampires,15.48,Dub
5516,Doggfather,8.76,Blues
5517,The Don Killuminati (The 7 Day Theory),9.49,Pop
5518,The Aftermath,13.72,Pop
5519,Bringing Down the Horse,7.14,Alternative Rock
5520,Insomnia: The Erick Sermon Compilation Album,11.99,Pop
5521,In Flight,24.9,Alternative Rock
5522,It's Martini Time,14.98,American Alternative
5523,Subliminal Sandwich,9.49,Alt Industrial
5524,Another Level,9.51,Blues
5525,Aftertaste,9.49,Post Hardcore
5526,Sinsation,13.42,Alt Industrial
5527,Highball With the Devil,10.0,Alternative Rock
5528,Antichrist Superstar,7.39,Industrial
5529,You Can't Stop the Reign,16.95,Blues
5530,Lost Highway (1997 Film),14.91,Pop
5531,Razorblade Suitcase,3.21,American Alternative
5532,God's Property From Kirk Franklin's Nu Nation,7.0,Pop & Contemporary
5533,Necessary Roughness,8.99,Blues
5534,Gridlock'd: The Soundtrack,14.99,Blues
5535,Other Songs,9.49,Alternative Rock
5536,"Three Dollar Bill, Y'All",9.99,American Alternative
5537,Brown Album,11.99,Alternative Rock
5538,The Album,4.75,Pop
5539,Fush Yu Mang,9.5,American Alternative
5540,"Drum 'N' Bass for Papa / Plug EP's 1, 2 &amp; 3",15.98,Drum & Bass
5541,My Melody,5.99,Pop
5542,Beacon Street Collection,7.38,American Alternative
5543,Bulworth: The Soundtrack,10.19,Pop
5544,Deconstructed,9.99,Alternative Rock
5545,Mo' Ritmo,8.99,Latin Pop
5546,Sailing the Seas of Cheese,7.29,Alternative Rock
5547,Bill &amp; Ted's Bogus Journey (1991 Film),12.99,Pop
5548,Music for the People,9.49,Blues
5549,No Doubt,6.56,American Alternative
5550,"Bigger, Better, Faster, More!",7.32,Alternative Rock
5551,Meantime,7.34,Post Hardcore
5552,Sexplosion,15.0,Alt Industrial
5553,Broken,9.91,Alt Industrial
5554,Strap It On,9.98,Post Hardcore
5555,Ask Questions Later,8.99,American Alternative
5556,Pork Soda,7.08,Alternative Rock
5557,Christmas Album,9.99,Christmas
5558,Portrait of an American Family,19.52,Industrial
5559,Downward Spiral,8.39,Alt Industrial
5560,Blackstreet,10.75,Blues
5561,Riddles Are Abound Tonight,8.91,Alternative Rock
5562,Dos Dedos Mis Amigos,19.9,Britpop
5563,Prick,4.22,Industrial
5564,Rubberneck,5.79,American Alternative
5565,Betty,20.95,Post Hardcore
5566,Natural Born Killers: A Soundtrack For An Oliver Stone Film,6.09,Alt Industrial
5567,Sixteen Stone,4.79,American Alternative
5568,Tales From the Punchbowl,7.35,Alternative Rock
5569,Home,9.49,American Alternative
5570,Smells Like Children,7.33,Industrial
5571,The Perfect Drug,6.63,Alt Industrial
5572,Remix &amp; Repent,4.99,Industrial
5573,Lunchbox,5.99,Industrial
5574,The Downward Spiral : Nine inch Nails,13.18,Alt Industrial
5575,March of Pigs / Reptilian / All the Pigs Lined Up,8.4,Alt Industrial
5576,Miscellaneous Debris,7.37,Alternative Rock
5577,"Belly to Belly, Vol. 1",18.36,Glam
5578,Purpendicular,23.47,Arena Rock
5579,The View From the Hill,9.49,Soft Rock
5580,American Hardcore,20.75,Glam
5581,Overnight Sensation,19.99,New Wave
5582,Keys to Ascension,36.99,Album-Oriented Rock (AOR)
